kodi_projekti,viti_fiskal,vlera_planifikuar_fillestare,vlera_miratuar_aktuale,perfshin_tvsh,vlera_disbursuar,data_miratimit_buxhetit,data_rishikimit_fundit
PRJ-009386,2025,14935411.54,14935411.54,True,,2025-07-17 00:00:00,
PRJ-009387,2023,29430202.05,29430202.05,True,,2023-11-05 00:00:00,
PRJ-009388,2023,18764999.14,18764999.14,True,,2023-05-09 00:00:00,
PRJ-009389,2023,14802569.97,14802569.97,True,,2023-08-25 00:00:00,
PRJ-009390,2026,14084002.8,14084002.8,True,,2026-08-12 00:00:00,
PRJ-009391,2023,24885695.59,24885695.59,True,,2023-10-20 00:00:00,
PRJ-009392,2023,18643483.99,18643483.99,True,,2023-06-26 00:00:00,
PRJ-009393,2025,3801879.9,3801879.9,True,,2025-04-25 00:00:00,
PRJ-009394,2023,6963299.33,6963299.33,True,,2023-07-11 00:00:00,
PRJ-009395,2026,1039924.64,1039924.64,True,,2026-04-02 00:00:00,
PRJ-009396,2026,8335789.24,8335789.24,True,,2026-03-27 00:00:00,
PRJ-009397,2024,9655701.27,9655701.27,True,,2024-04-22 00:00:00,
PRJ-009398,2024,11632572.98,11632572.98,True,,2024-06-10 00:00:00,
PRJ-009399,2024,29728653.58,29728653.58,True,,2024-11-25 00:00:00,
PRJ-009400,2024,23483232.13,23483232.13,True,,2024-04-08 00:00:00,
PRJ-009401,2025,6571712.81,6571712.81,True,,2025-07-14 00:00:00,
PRJ-009402,2025,2509498.13,2509498.13,True,,2025-05-10 00:00:00,
PRJ-009403,2023,20986799.76,20986799.76,True,,2023-09-16 00:00:00,
PRJ-009404,2025,26580458.76,26580458.76,True,,2025-11-21 00:00:00,
PRJ-009405,2025,21821861.28,21821861.28,True,,2025-10-23 00:00:00,
PRJ-009406,2023,24376735.18,24376735.18,True,,2023-02-18 00:00:00,
PRJ-009407,2025,15549356.7,15549356.7,True,,2025-02-22 00:00:00,
PRJ-009408,2025,6458984.08,6458984.08,True,,2025-11-20 00:00:00,
PRJ-009409,2026,18601577.89,18601577.89,True,,2026-09-15 00:00:00,
PRJ-009410,2026,3213879.06,3213879.06,True,,2026-03-23 00:00:00,
PRJ-009411,2025,14106937.45,14106937.45,True,,2025-08-26 00:00:00,
PRJ-009412,2026,19065181.34,19065181.34,True,,2026-05-05 00:00:00,
PRJ-009413,2025,14141346.09,14141346.09,True,,2025-10-10 00:00:00,
PRJ-009414,2024,12977977.37,12977977.37,True,,2024-11-15 00:00:00,
PRJ-009415,2026,14547975.86,14547975.86,True,,2026-01-20 00:00:00,
PRJ-009416,2023,21516370.74,21516370.74,True,,2023-03-14 00:00:00,
PRJ-009417,2025,11980751.17,11980751.17,True,,2025-06-10 00:00:00,
PRJ-009418,2026,9002624.12,9002624.12,True,,2026-07-01 00:00:00,
PRJ-009419,2026,10579487.75,10579487.75,True,,2026-02-14 00:00:00,
PRJ-009420,2024,8373095.24,8373095.24,True,,2024-07-21 00:00:00,
PRJ-009421,2023,15507415.06,15507415.06,True,,2023-08-19 00:00:00,
PRJ-009422,2024,5711728.16,5711728.16,True,,2024-12-22 00:00:00,
PRJ-009423,2025,26327020.76,26327020.76,True,,2025-03-09 00:00:00,
PRJ-009424,2026,3206981.51,3206981.51,True,,2026-04-26 00:00:00,
PRJ-009425,2025,5008028.71,5008028.71,True,,2025-06-03 00:00:00,
PRJ-009426,2025,23443344.18,23443344.18,True,,2025-02-15 00:00:00,
PRJ-009427,2026,18817076.26,18817076.26,True,,2026-09-05 00:00:00,
PRJ-009428,2025,1249620.57,1249620.57,True,,2025-04-19 00:00:00,
PRJ-009429,2024,13188062.61,13188062.61,True,,2024-12-03 00:00:00,
PRJ-009430,2024,7312879.74,7312879.74,True,,2024-12-08 00:00:00,
PRJ-009431,2026,7114499.6,7114499.6,True,,2026-01-20 00:00:00,
PRJ-009432,2024,16579993.83,16579993.83,True,,2024-11-25 00:00:00,
PRJ-009433,2023,20528769.69,20528769.69,True,,2023-05-17 00:00:00,
PRJ-009434,2026,11319144.78,11319144.78,True,,2026-06-04 00:00:00,
PRJ-009435,2024,1386730.72,1386730.72,True,,2024-06-19 00:00:00,
PRJ-009436,2023,1924524.54,1924524.54,True,,2023-12-10 00:00:00,
PRJ-009437,2026,27447174.88,27447174.88,True,,2026-01-16 00:00:00,
PRJ-009438,2026,10309683.83,10309683.83,True,,2026-08-05 00:00:00,
PRJ-009439,2025,9485849.67,9485849.67,True,,2025-07-22 00:00:00,
PRJ-009440,2025,4399043.52,4399043.52,True,,2025-11-16 00:00:00,
PRJ-009441,2024,7643785.34,7643785.34,True,,2024-08-02 00:00:00,
PRJ-009442,2026,22078164.08,22078164.08,True,,2026-04-04 00:00:00,
PRJ-009443,2023,17692752.22,17692752.22,True,,2023-02-04 00:00:00,
PRJ-009444,2026,1609894.01,1609894.01,True,,2026-07-21 00:00:00,
PRJ-009445,2024,28324157.52,28324157.52,True,,2024-10-25 00:00:00,
PRJ-009446,2025,8631605.58,8631605.58,True,,2025-01-16 00:00:00,
PRJ-009447,2026,7840097.76,7840097.76,True,,2026-04-24 00:00:00,
PRJ-009448,2023,28128206.28,28128206.28,True,,2023-05-05 00:00:00,
PRJ-009449,2024,4951775.0,4951775.0,True,,2024-02-19 00:00:00,
PRJ-009450,2024,24340181.64,24340181.64,True,,2024-12-25 00:00:00,
PRJ-009451,2024,18412667.12,18412667.12,True,,2024-07-08 00:00:00,
PRJ-009452,2023,27612423.95,27612423.95,True,,2023-02-17 00:00:00,
PRJ-009453,2024,9628401.12,9628401.12,True,,2024-12-08 00:00:00,
PRJ-009454,2023,15244025.26,15244025.26,True,,2023-09-16 00:00:00,
PRJ-009455,2023,22228087.5,22228087.5,True,,2023-09-22 00:00:00,
PRJ-009456,2023,2512169.58,2512169.58,True,,2023-05-12 00:00:00,
PRJ-009457,2024,14703390.88,14703390.88,True,,2024-08-20 00:00:00,
PRJ-009458,2024,12005670.36,12005670.36,True,,2024-05-03 00:00:00,
PRJ-009459,2024,9060002.2,9060002.2,True,,2024-02-12 00:00:00,
PRJ-009460,2023,20321808.38,20321808.38,True,,2023-06-25 00:00:00,
PRJ-009461,2023,3216587.58,3216587.58,True,,2023-03-13 00:00:00,
PRJ-009462,2026,11319942.11,11319942.11,True,,2026-02-01 00:00:00,
PRJ-009463,2024,12960820.69,12960820.69,True,,2024-12-13 00:00:00,
PRJ-009464,2023,14248139.86,14248139.86,True,,2023-06-23 00:00:00,
PRJ-009465,2023,10876952.5,10876952.5,True,,2023-02-23 00:00:00,
PRJ-009466,2025,23250401.71,23250401.71,True,,2025-03-02 00:00:00,
PRJ-009467,2023,6831671.46,6831671.46,True,,2023-08-12 00:00:00,
PRJ-009468,2026,6244201.06,6244201.06,True,,2026-01-15 00:00:00,
PRJ-009469,2023,22659457.1,22659457.1,True,,2023-01-23 00:00:00,
PRJ-009470,2024,24292624.9,24292624.9,True,,2024-03-08 00:00:00,
PRJ-009471,2025,14257332.76,14257332.76,True,,2025-03-19 00:00:00,
PRJ-009472,2025,27841909.99,27841909.99,True,,2025-05-21 00:00:00,
PRJ-009473,2023,18987265.52,18987265.52,True,,2023-11-18 00:00:00,
PRJ-009474,2026,797881.55,797881.55,True,,2026-07-25 00:00:00,
PRJ-009475,2024,28611307.34,28611307.34,True,,2024-11-25 00:00:00,
PRJ-009476,2025,23323382.68,23323382.68,True,,2025-10-24 00:00:00,
PRJ-009477,2023,23730017.89,23730017.89,True,,2023-06-18 00:00:00,
PRJ-009478,2025,16862583.69,16862583.69,True,,2025-12-01 00:00:00,
PRJ-009479,2026,14542186.65,14542186.65,True,,2026-06-22 00:00:00,
PRJ-009480,2026,10222708.09,10222708.09,True,,2026-07-08 00:00:00,
PRJ-009481,2024,29927725.31,29927725.31,True,,2024-12-24 00:00:00,
PRJ-009482,2025,22670454.57,22670454.57,True,,2025-02-05 00:00:00,
PRJ-009483,2024,28064376.44,28064376.44,True,,2024-01-24 00:00:00,
PRJ-009484,2024,20915057.69,20915057.69,True,,2024-08-25 00:00:00,
PRJ-009485,2026,2917348.75,2917348.75,True,,2026-05-08 00:00:00,
PRJ-009486,2026,1524894.17,1524894.17,True,,2026-08-17 00:00:00,
PRJ-009487,2026,2373473.02,2373473.02,True,,2026-09-18 00:00:00,
PRJ-009488,2023,19716446.39,19716446.39,True,,2023-10-16 00:00:00,
PRJ-009489,2025,13664554.25,13664554.25,True,,2025-11-15 00:00:00,
PRJ-009490,2023,18005624.81,18005624.81,True,,2023-07-18 00:00:00,
PRJ-009491,2024,14989685.09,14989685.09,True,,2024-01-08 00:00:00,
PRJ-009492,2024,7394487.24,7394487.24,True,,2024-04-11 00:00:00,
PRJ-009493,2024,20684106.9,20684106.9,True,,2024-03-03 00:00:00,
PRJ-009494,2024,11617822.36,11617822.36,True,,2024-07-23 00:00:00,
PRJ-009495,2025,15928635.04,15928635.04,True,,2025-10-04 00:00:00,
PRJ-009496,2024,26253933.01,26253933.01,True,,2024-06-10 00:00:00,
PRJ-009497,2023,17461075.05,17461075.05,True,,2023-08-26 00:00:00,
PRJ-009498,2026,21901952.62,21901952.62,True,,2026-08-20 00:00:00,
PRJ-009499,2026,924146.1,924146.1,True,,2026-03-04 00:00:00,
PRJ-009500,2026,8658562.7,8658562.7,True,,2026-03-23 00:00:00,
PRJ-009501,2026,22546663.44,22546663.44,True,,2026-04-14 00:00:00,
PRJ-009502,2026,564286.35,564286.35,True,,2026-05-05 00:00:00,
PRJ-009503,2023,11184593.63,11184593.63,True,,2023-05-26 00:00:00,
PRJ-009504,2025,2040805.9,2040805.9,True,,2025-09-22 00:00:00,
PRJ-009505,2026,12205662.19,12205662.19,True,,2026-04-17 00:00:00,
PRJ-009506,2026,2258666.95,2258666.95,True,,2026-04-23 00:00:00,
PRJ-009507,2026,8600566.1,8600566.1,True,,2026-07-18 00:00:00,
PRJ-009508,2026,22365458.73,22365458.73,True,,2026-05-08 00:00:00,
PRJ-009509,2024,19367799.39,19367799.39,True,,2024-08-18 00:00:00,
PRJ-009510,2026,8979446.89,8979446.89,True,,2026-03-26 00:00:00,
PRJ-009511,2025,12012520.75,12012520.75,True,,2025-08-15 00:00:00,
PRJ-009512,2024,1610171.77,1610171.77,True,,2024-06-05 00:00:00,
PRJ-009513,2025,16027675.9,16027675.9,True,,2025-11-19 00:00:00,
PRJ-009514,2026,26183614.2,26183614.2,True,,2026-08-01 00:00:00,
PRJ-009515,2023,16359742.43,16359742.43,True,,2023-09-17 00:00:00,
PRJ-009516,2025,5465039.96,5465039.96,True,,2025-02-22 00:00:00,
PRJ-009517,2025,20966564.26,20966564.26,True,,2025-10-23 00:00:00,
PRJ-009518,2023,11452534.26,11452534.26,True,,2023-05-12 00:00:00,
PRJ-009519,2026,15375722.49,15375722.49,True,,2026-08-20 00:00:00,
PRJ-009520,2024,2285652.92,2285652.92,True,,2024-03-11 00:00:00,
PRJ-009521,2024,21777575.54,21777575.54,True,,2024-01-25 00:00:00,
PRJ-009522,2025,2943257.71,2943257.71,True,,2025-09-14 00:00:00,
PRJ-009523,2025,22548472.93,22548472.93,True,,2025-06-18 00:00:00,
PRJ-009524,2024,10595989.59,10595989.59,True,,2024-06-26 00:00:00,
PRJ-009525,2023,14373737.94,14373737.94,True,,2023-03-12 00:00:00,
PRJ-009526,2025,20210817.58,20210817.58,True,,2025-11-03 00:00:00,
PRJ-009527,2026,23225696.88,23225696.88,True,,2026-07-18 00:00:00,
PRJ-009528,2026,14449217.27,14449217.27,True,,2026-09-02 00:00:00,
PRJ-009529,2026,5872406.92,5872406.92,True,,2026-01-07 00:00:00,
PRJ-009530,2025,11535281.79,11535281.79,True,,2025-02-14 00:00:00,
PRJ-009531,2025,20062796.21,20062796.21,True,,2025-07-25 00:00:00,
PRJ-009532,2026,29922126.05,29922126.05,True,,2026-03-10 00:00:00,
PRJ-009533,2026,16096892.63,16096892.63,True,,2026-01-11 00:00:00,
PRJ-009534,2026,29100729.58,29100729.58,True,,2026-09-01 00:00:00,
PRJ-009535,2025,4966514.82,4966514.82,True,,2025-01-27 00:00:00,
PRJ-009536,2023,23624392.54,23624392.54,True,,2023-06-06 00:00:00,
PRJ-009537,2023,4983585.73,4983585.73,True,,2023-12-02 00:00:00,
PRJ-009538,2023,22236526.94,22236526.94,True,,2023-11-24 00:00:00,
PRJ-009539,2023,8495964.63,8495964.63,True,,2023-10-22 00:00:00,
PRJ-009540,2025,27094527.28,27094527.28,True,,2025-03-19 00:00:00,
PRJ-009541,2023,7016815.84,7016815.84,True,,2023-09-10 00:00:00,
PRJ-009542,2025,8919447.72,8919447.72,True,,2025-03-08 00:00:00,
PRJ-009543,2026,14502427.78,14502427.78,True,,2026-03-13 00:00:00,
PRJ-009544,2026,12047244.04,12047244.04,True,,2026-01-01 00:00:00,
PRJ-009545,2024,22212611.26,22212611.26,True,,2024-07-10 00:00:00,
PRJ-009546,2025,16255181.84,16255181.84,True,,2025-09-21 00:00:00,
PRJ-009547,2026,12142167.32,12142167.32,True,,2026-04-23 00:00:00,
PRJ-009548,2024,11883815.55,11883815.55,True,,2024-07-27 00:00:00,
PRJ-009549,2025,22939886.53,22939886.53,True,,2025-09-13 00:00:00,
PRJ-009550,2026,25474076.97,25474076.97,True,,2026-02-20 00:00:00,
PRJ-009551,2024,9191940.74,9191940.74,True,,2024-12-02 00:00:00,
PRJ-009552,2024,13094598.74,13094598.74,True,,2024-12-07 00:00:00,
PRJ-009553,2026,2363940.72,2363940.72,True,,2026-02-06 00:00:00,
PRJ-009554,2026,20080845.18,20080845.18,True,,2026-09-18 00:00:00,
PRJ-009555,2026,1313382.33,1313382.33,True,,2026-05-20 00:00:00,
PRJ-009556,2024,29446440.49,29446440.49,True,,2024-02-01 00:00:00,
PRJ-009557,2023,15180329.94,15180329.94,True,,2023-08-19 00:00:00,
PRJ-009558,2023,17266380.96,17266380.96,True,,2023-03-09 00:00:00,
PRJ-009559,2023,24238651.94,24238651.94,True,,2023-06-13 00:00:00,
PRJ-009560,2025,28245696.89,28245696.89,True,,2025-01-25 00:00:00,
PRJ-009561,2023,3367534.65,3367534.65,True,,2023-01-26 00:00:00,
PRJ-009562,2023,12213075.74,12213075.74,True,,2023-07-12 00:00:00,
PRJ-009563,2026,13133402.35,13133402.35,True,,2026-04-12 00:00:00,
PRJ-009564,2023,1055422.64,1055422.64,True,,2023-01-22 00:00:00,
PRJ-009565,2024,13403581.33,13403581.33,True,,2024-05-13 00:00:00,
PRJ-009566,2024,12073359.83,12073359.83,True,,2024-06-13 00:00:00,
PRJ-009567,2026,24823631.56,24823631.56,True,,2026-01-13 00:00:00,
PRJ-009568,2024,16215508.4,16215508.4,True,,2024-11-05 00:00:00,
PRJ-009569,2025,8146487.91,8146487.91,True,,2025-04-25 00:00:00,
PRJ-009570,2026,27991155.71,27991155.71,True,,2026-06-24 00:00:00,
PRJ-009571,2026,21124687.33,21124687.33,True,,2026-06-20 00:00:00,
PRJ-009572,2026,20853088.32,20853088.32,True,,2026-07-02 00:00:00,
PRJ-009573,2023,21046679.1,21046679.1,True,,2023-08-24 00:00:00,
PRJ-009574,2025,29035927.89,29035927.89,True,,2025-06-24 00:00:00,
PRJ-009575,2024,13593012.63,13593012.63,True,,2024-08-24 00:00:00,
PRJ-009576,2024,4103429.55,4103429.55,True,,2024-10-07 00:00:00,
PRJ-009577,2026,800356.59,800356.59,True,,2026-04-25 00:00:00,
PRJ-009578,2023,3531979.9,3531979.9,True,,2023-02-17 00:00:00,
PRJ-009579,2026,17103005.99,17103005.99,True,,2026-08-11 00:00:00,
PRJ-009580,2025,20988476.93,20988476.93,True,,2025-04-24 00:00:00,
PRJ-009581,2026,25773010.11,25773010.11,True,,2026-04-08 00:00:00,
PRJ-009582,2025,13827112.19,13827112.19,True,,2025-04-17 00:00:00,
PRJ-009583,2024,25551994.0,25551994.0,True,,2024-02-11 00:00:00,
PRJ-009584,2026,28088912.01,28088912.01,True,,2026-05-20 00:00:00,
PRJ-009585,2024,7996302.03,7996302.03,True,,2024-06-16 00:00:00,
PRJ-009586,2025,5573451.19,5573451.19,True,,2025-12-22 00:00:00,
PRJ-009587,2023,29761185.25,29761185.25,True,,2023-03-14 00:00:00,
PRJ-009588,2025,13866789.37,13866789.37,True,,2025-08-15 00:00:00,
PRJ-009589,2023,19308981.05,19308981.05,True,,2023-04-17 00:00:00,
PRJ-009590,2026,21400155.93,21400155.93,True,,2026-06-26 00:00:00,
PRJ-009591,2024,11500696.56,11500696.56,True,,2024-05-14 00:00:00,
PRJ-009592,2024,22691234.06,22691234.06,True,,2024-06-24 00:00:00,
PRJ-009593,2024,13760390.09,13760390.09,True,,2024-03-12 00:00:00,
PRJ-009594,2025,10067677.07,10067677.07,True,,2025-12-05 00:00:00,
PRJ-009595,2024,23729508.69,23729508.69,True,,2024-08-10 00:00:00,
PRJ-009596,2026,21677125.89,21677125.89,True,,2026-07-07 00:00:00,
PRJ-009597,2025,22277478.98,22277478.98,True,,2025-11-19 00:00:00,
PRJ-009598,2024,27570802.4,27570802.4,True,,2024-09-11 00:00:00,
PRJ-009599,2024,12157330.56,12157330.56,True,,2024-05-14 00:00:00,
PRJ-009600,2025,21988537.81,21988537.81,True,,2025-02-06 00:00:00,
PRJ-009601,2023,7133206.93,7133206.93,True,,2023-02-03 00:00:00,
PRJ-009602,2024,19516245.95,19516245.95,True,,2024-12-17 00:00:00,
PRJ-009603,2025,27010797.46,27010797.46,True,,2025-03-18 00:00:00,
PRJ-009604,2025,17527602.76,17527602.76,True,,2025-05-21 00:00:00,
PRJ-009605,2025,10345809.08,10345809.08,True,,2025-10-13 00:00:00,
PRJ-009606,2024,23838495.59,23838495.59,True,,2024-08-22 00:00:00,
PRJ-009607,2024,26255876.99,26255876.99,True,,2024-04-13 00:00:00,
PRJ-009608,2025,15098142.19,15098142.19,True,,2025-09-20 00:00:00,
PRJ-009609,2024,17872665.57,17872665.57,True,,2024-11-12 00:00:00,
PRJ-009610,2025,1974424.13,1974424.13,True,,2025-03-02 00:00:00,
PRJ-009611,2025,17091020.23,17091020.23,True,,2025-08-22 00:00:00,
PRJ-009612,2024,4866257.62,4866257.62,True,,2024-01-21 00:00:00,
PRJ-009613,2025,2975544.46,2975544.46,True,,2025-11-15 00:00:00,
PRJ-009614,2026,21910885.98,21910885.98,True,,2026-03-08 00:00:00,
PRJ-009615,2026,8194561.68,8194561.68,True,,2026-06-19 00:00:00,
PRJ-009616,2023,21852408.62,21852408.62,True,,2023-01-15 00:00:00,
PRJ-009617,2023,25474689.04,25474689.04,True,,2023-11-12 00:00:00,
PRJ-009618,2024,5848031.65,5848031.65,True,,2024-06-02 00:00:00,
PRJ-009619,2024,6940550.88,6940550.88,True,,2024-08-27 00:00:00,
PRJ-009620,2023,19452159.31,19452159.31,True,,2023-12-03 00:00:00,
PRJ-009621,2025,26962651.72,26962651.72,True,,2025-02-05 00:00:00,
PRJ-009622,2023,21320850.23,21320850.23,True,,2023-03-12 00:00:00,
PRJ-009623,2026,18407459.38,18407459.38,True,,2026-04-03 00:00:00,
PRJ-009624,2025,15465164.46,15465164.46,True,,2025-06-18 00:00:00,
PRJ-009625,2025,4872813.52,4872813.52,True,,2025-08-08 00:00:00,
PRJ-009626,2025,3108150.36,3108150.36,True,,2025-11-08 00:00:00,
PRJ-009627,2024,4194816.31,4194816.31,True,,2024-11-11 00:00:00,
PRJ-009628,2024,8820167.49,8820167.49,True,,2024-10-21 00:00:00,
PRJ-009629,2025,3854066.6,3854066.6,True,,2025-05-01 00:00:00,
PRJ-009630,2025,12780226.45,12780226.45,True,,2025-12-27 00:00:00,
PRJ-009631,2025,25460980.59,25460980.59,True,,2025-04-14 00:00:00,
PRJ-009632,2026,5671738.01,5671738.01,True,,2026-07-03 00:00:00,
PRJ-009633,2026,22213679.18,22213679.18,True,,2026-08-13 00:00:00,
PRJ-009634,2024,1594100.08,1594100.08,True,,2024-12-17 00:00:00,
PRJ-009635,2024,9878524.88,9878524.88,True,,2024-05-27 00:00:00,
PRJ-009636,2025,28472187.23,28472187.23,True,,2025-07-16 00:00:00,
PRJ-009637,2023,13348261.41,13348261.41,True,,2023-02-11 00:00:00,
PRJ-009638,2025,20689640.55,20689640.55,True,,2025-06-11 00:00:00,
PRJ-009639,2025,29605004.47,29605004.47,True,,2025-08-14 00:00:00,
PRJ-009640,2025,25860525.3,25860525.3,True,,2025-12-19 00:00:00,
PRJ-009641,2023,3363519.5,3363519.5,True,,2023-05-11 00:00:00,
PRJ-009642,2025,24612972.23,24612972.23,True,,2025-07-01 00:00:00,
PRJ-009643,2024,24226321.52,24226321.52,True,,2024-10-13 00:00:00,
PRJ-009644,2023,25394908.51,25394908.51,True,,2023-01-15 00:00:00,
PRJ-009645,2023,22263936.74,22263936.74,True,,2023-04-05 00:00:00,
PRJ-009646,2026,9048298.36,9048298.36,True,,2026-07-19 00:00:00,
PRJ-009647,2026,23488001.11,23488001.11,True,,2026-09-18 00:00:00,
PRJ-009648,2024,28243903.35,28243903.35,True,,2024-09-19 00:00:00,
PRJ-009649,2025,10235077.55,10235077.55,True,,2025-12-07 00:00:00,
PRJ-009650,2025,24027688.63,24027688.63,True,,2025-03-02 00:00:00,
PRJ-009651,2024,25181795.99,25181795.99,True,,2024-07-18 00:00:00,
PRJ-009652,2025,24341509.44,24341509.44,True,,2025-03-02 00:00:00,
PRJ-009653,2024,14641979.96,14641979.96,True,,2024-11-04 00:00:00,
PRJ-009654,2024,9090519.64,9090519.64,True,,2024-07-14 00:00:00,
PRJ-009655,2024,14249424.65,14249424.65,True,,2024-06-04 00:00:00,
PRJ-009656,2025,11333930.78,11333930.78,True,,2025-08-18 00:00:00,
PRJ-009657,2026,16942671.38,16942671.38,True,,2026-08-06 00:00:00,
PRJ-009658,2024,29105569.44,29105569.44,True,,2024-03-01 00:00:00,
PRJ-009659,2025,21519878.37,21519878.37,True,,2025-06-04 00:00:00,
PRJ-009660,2023,11007987.94,11007987.94,True,,2023-12-17 00:00:00,
PRJ-009661,2023,16964927.36,16964927.36,True,,2023-08-05 00:00:00,
PRJ-009662,2025,6331295.04,6331295.04,True,,2025-01-05 00:00:00,
PRJ-009663,2023,12591162.71,12591162.71,True,,2023-02-15 00:00:00,
PRJ-009664,2026,27381975.74,27381975.74,True,,2026-09-18 00:00:00,
PRJ-009665,2025,11023784.42,11023784.42,True,,2025-09-02 00:00:00,
PRJ-009666,2025,24984382.07,24984382.07,True,,2025-06-11 00:00:00,
PRJ-009667,2025,29317235.59,29317235.59,True,,2025-08-11 00:00:00,
PRJ-009668,2023,28729951.77,28729951.77,True,,2023-02-10 00:00:00,
PRJ-009669,2025,15262395.6,15262395.6,True,,2025-08-16 00:00:00,
PRJ-009670,2023,654544.46,654544.46,True,,2023-09-26 00:00:00,
PRJ-009671,2026,13104510.86,13104510.86,True,,2026-01-19 00:00:00,
PRJ-009672,2023,5962753.55,5962753.55,True,,2023-04-09 00:00:00,
PRJ-009673,2026,9180084.09,9180084.09,True,,2026-04-03 00:00:00,
PRJ-009674,2026,26503003.9,26503003.9,True,,2026-02-12 00:00:00,
PRJ-009675,2023,24789465.36,24789465.36,True,,2023-07-14 00:00:00,
PRJ-009676,2023,2229494.94,2229494.94,True,,2023-04-22 00:00:00,
PRJ-009677,2026,18042359.7,18042359.7,True,,2026-04-12 00:00:00,
PRJ-009678,2023,12946137.63,12946137.63,True,,2023-06-09 00:00:00,
PRJ-009679,2025,12429967.99,12429967.99,True,,2025-05-21 00:00:00,
PRJ-009680,2024,17613661.91,17613661.91,True,,2024-01-02 00:00:00,
PRJ-009681,2023,2266340.2,2266340.2,True,,2023-01-09 00:00:00,
PRJ-009682,2024,20919410.46,20919410.46,True,,2024-09-27 00:00:00,
PRJ-009683,2026,25907299.54,25907299.54,True,,2026-01-09 00:00:00,
PRJ-009684,2025,14560761.25,14560761.25,True,,2025-02-02 00:00:00,
PRJ-009685,2024,28800504.18,28800504.18,True,,2024-03-25 00:00:00,
PRJ-009686,2025,18699288.73,18699288.73,True,,2025-02-04 00:00:00,
PRJ-009687,2026,7779467.9,7779467.9,True,,2026-05-18 00:00:00,
PRJ-009688,2024,22757724.33,22757724.33,True,,2024-09-08 00:00:00,
PRJ-009689,2023,2544412.46,2544412.46,True,,2023-08-12 00:00:00,
PRJ-009690,2026,25095541.74,25095541.74,True,,2026-01-21 00:00:00,
PRJ-009691,2023,26468222.9,26468222.9,True,,2023-01-08 00:00:00,
PRJ-009692,2023,10578999.88,10578999.88,True,,2023-03-16 00:00:00,
PRJ-009693,2024,26607997.84,26607997.84,True,,2024-10-10 00:00:00,
PRJ-009694,2025,16128494.67,16128494.67,True,,2025-03-18 00:00:00,
PRJ-009695,2024,21532969.85,21532969.85,True,,2024-01-12 00:00:00,
PRJ-009696,2024,6859475.62,6859475.62,True,,2024-12-01 00:00:00,
PRJ-009697,2023,16318941.04,16318941.04,True,,2023-05-02 00:00:00,
PRJ-009698,2026,21755621.57,21755621.57,True,,2026-07-22 00:00:00,
PRJ-009699,2024,5294358.25,5294358.25,True,,2024-07-19 00:00:00,
PRJ-009700,2026,22189348.91,22189348.91,True,,2026-02-16 00:00:00,
PRJ-009701,2023,17559155.22,17559155.22,True,,2023-04-04 00:00:00,
PRJ-009702,2024,7414434.27,7414434.27,True,,2024-05-09 00:00:00,
PRJ-009703,2025,7736764.4,7736764.4,True,,2025-01-03 00:00:00,
PRJ-009704,2024,6948779.61,6948779.61,True,,2024-10-04 00:00:00,
PRJ-009705,2023,10106375.75,10106375.75,True,,2023-08-08 00:00:00,
PRJ-009706,2025,12843145.07,12843145.07,True,,2025-01-07 00:00:00,
PRJ-009707,2026,16365500.33,16365500.33,True,,2026-05-12 00:00:00,
PRJ-009708,2024,7190319.95,7190319.95,True,,2024-01-03 00:00:00,
PRJ-009709,2025,18225601.92,18225601.92,True,,2025-01-10 00:00:00,
PRJ-009710,2023,13316401.81,13316401.81,True,,2023-05-19 00:00:00,
PRJ-009711,2026,29921447.84,29921447.84,True,,2026-02-27 00:00:00,
PRJ-009712,2024,25566888.01,25566888.01,True,,2024-09-17 00:00:00,
PRJ-009713,2024,13374388.56,13374388.56,True,,2024-08-21 00:00:00,
PRJ-009714,2026,19096453.53,19096453.53,True,,2026-03-25 00:00:00,
PRJ-009715,2023,12922434.52,12922434.52,True,,2023-05-25 00:00:00,
PRJ-009716,2025,3279054.14,3279054.14,True,,2025-09-12 00:00:00,
PRJ-009717,2024,19197899.98,19197899.98,True,,2024-11-15 00:00:00,
PRJ-009718,2025,13250712.63,13250712.63,True,,2025-06-09 00:00:00,
